,uncertainty,certainty,mae_24,rmse_24,mdpe_24,mae_combined,rmse_combined,mdpe_combined
11922,0.0576002658170206,0.9423997341829794,0.3687774275248951,0.3853866692956049,0.474855714106197,0.371419123499436,0.3880805309311819,0.47872224329572793
11923,0.05576738400781456,0.9442326159921854,0.38796742253499705,0.387099034848557,0.47721270157707163,0.42868945322488283,0.4303385955653153,0.5430564093040865
11924,0.05101801370048831,0.9489819862995117,0.3963223640085682,0.3874395449911283,0.47921395990539356,0.4730385707011503,0.4505568083910684,0.5831046786361456
11925,0.0496514262475779,0.9503485737524221,0.38764614820250165,0.3811773369742527,0.47222785388372074,0.5943329311658306,0.5871975944173108,0.7468408284130515
11926,0.06504584979257477,0.9349541502074252,0.4578933835533354,0.4646892311209263,0.5256958215899434,0.46727418994085196,0.4608097921272514,0.4990564349201992
11927,0.061204895434030404,0.9387951045659696,0.4982243406098879,0.48600676413169047,0.5355839037317855,0.5705039835761833,0.5009568618847193,0.5548698841654408
11928,0.05862584139680804,0.941374158603192,0.5553374215504886,0.5285935705379889,0.5615615476937438,0.560453493267289,0.5142948708748779,0.5365426072595764
11929,0.05444461964356806,0.9455553803564319,0.6000392588086431,0.5387144519358305,0.5647568025030659,0.6031218620113552,0.595587714892743,0.7285760823997833
11930,0.049316041794765786,0.9506839582052342,0.6340171722938536,0.5453633727264481,0.5604664738224591,0.6186689779953438,0.5444656831226623,0.5729802313952578
11931,0.04784611975505049,0.9521538802449495,0.6565869964354499,0.5564797528360239,0.5791897612491809,0.5983985463152547,0.5502017286263203,0.612870735349338
11932,0.06447892678468936,0.9355210732153106,0.6540114240107436,0.5847147418599697,0.6376462038387021,0.5995361060945358,0.6061866214653198,0.7185662693172383
11933,0.06183703165687027,0.9381629683431297,0.7014706352113155,0.6590938932198745,0.7166462454834145,0.6895269565445671,0.6706142009011831,0.7470730347669523
11934,0.06251044118959015,0.9374895588104099,0.7479066509049717,0.7224850674656882,0.7843398750692369,0.7216559729627678,0.7108902843803575,0.8049993202089233
11935,0.07161701570230017,0.9283829842976998,0.41015303398749126,0.4516040601509882,0.502522590002919,0.4364115705670789,0.47648672708471107,0.5353457632392561
11936,0.06936127008553739,0.9306387299144626,0.7972199704714744,0.7523273366959242,0.8420801712372773,0.7309947413186481,0.7279625445555074,0.8299945649037797
